age,transaction_amount,account_balance,num_transactions_today,is_foreign_transaction,transaction_hour,prev_fraud_flag,merchant_distance_km,merchant_risk_score,is_fraud
67.0,8003.26,21096.27,10.0,0.0,9.0,0.0,720.8,5.7,0
45.0,9295.24,49823.36,41.0,0.0,12.0,0.0,1597.3,4.0,1
32.0,852.85,,40.0,0.0,3.0,1.0,4289.6,4.9,1
23.0,5249.4,41329.76,16.0,0.0,1.0,0.0,2357.0,1.7,0
55.0,11780.94,5956.11,35.0,0.0,15.0,0.0,479.5,3.5,0
48.0,5076.1,42970.03,6.0,0.0,21.0,0.0,41.6,8.8,0
35.0,2476.84,44815.8,36.0,0.0,1.0,0.0,4137.4,6.8,1
,12782.44,37768.78,48.0,,8.0,0.0,1382.1,8.6,1
35.0,10612.27,3697.39,20.0,0.0,20.0,1.0,4237.7,4.6,1
71.0,6369.38,31987.52,42.0,0.0,19.0,0.0,4069.0,5.7,0
42.0,7347.63,24117.28,3.0,0.0,13.0,0.0,3067.6,1.3,0
60.0,11187.27,48420.77,18.0,1.0,8.0,0.0,3473.3,9.0,0
26.0,11657.13,16062.69,12.0,0.0,14.0,1.0,4168.4,9.4,1
69.0,3611.74,43079.59,17.0,0.0,7.0,0.0,880.6,7.1,0
52.0,12149.49,40458.67,47.0,0.0,6.0,0.0,1024.8,1.6,0
74.0,5953.31,15745.29,44.0,0.0,19.0,0.0,2438.6,7.0,0
53.0,11428.95,28007.18,26.0,1.0,8.0,0.0,3318.3,6.2,1
31.0,6887.3,49827.86,14.0,0.0,2.0,,3688.3,7.4,0
74.0,9427.09,15733.29,32.0,0.0,11.0,0.0,1693.3,7.3,1
73.0,14896.16,1830.31,33.0,0.0,3.0,0.0,1998.2,3.1,0
72.0,11443.15,5353.97,33.0,0.0,7.0,0.0,2663.6,9.9,1
66.0,4506.32,48691.84,38.0,0.0,11.0,0.0,451.4,1.2,0
68.0,4438.34,18965.35,21.0,0.0,3.0,0.0,4892.2,5.7,0
50.0,8790.78,47095.31,35.0,0.0,4.0,1.0,1654.3,8.0,1
70.0,11744.28,,33.0,0.0,12.0,0.0,1477.5,9.9,0
67.0,4760.73,49327.66,30.0,0.0,10.0,0.0,3211.4,2.8,0
42.0,8030.81,40604.51,40.0,0.0,11.0,0.0,4502.2,9.2,1
37.0,11219.37,48342.47,11.0,0.0,13.0,0.0,4522.8,7.1,1
64.0,4295.02,20145.81,28.0,0.0,17.0,1.0,599.0,5.6,1
28.0,,24971.31,,0.0,13.0,0.0,756.5,9.4,1
73.0,6072.82,36760.72,34.0,0.0,8.0,1.0,3244.1,9.9,1
,9161.62,37794.7,26.0,0.0,1.0,0.0,2014.3,9.9,1
24.0,11151.52,28579.68,10.0,0.0,0.0,0.0,2604.3,8.9,1
42.0,12971.61,36734.15,24.0,1.0,16.0,,3821.7,6.3,1
46.0,8695.69,27541.46,39.0,0.0,20.0,1.0,2602.8,8.8,1
46.0,1395.56,22435.85,24.0,0.0,17.0,0.0,1674.0,9.9,1
46.0,14020.71,1803.0,46.0,0.0,19.0,0.0,1744.1,2.2,1
,2326.8,21562.73,36.0,0.0,20.0,0.0,1594.2,9.6,1
22.0,2259.74,7922.12,29.0,0.0,6.0,0.0,1441.8,,0
43.0,13061.88,40220.43,27.0,0.0,2.0,0.0,3633.8,8.3,1
43.0,12620.77,42526.89,4.0,,23.0,0.0,4516.8,2.4,1
44.0,8698.21,33088.88,1.0,0.0,15.0,0.0,3944.9,5.4,0
74.0,9277.9,44903.44,19.0,0.0,0.0,0.0,1824.9,9.3,0
32.0,13700.92,48701.32,33.0,0.0,1.0,0.0,1310.2,1.3,1
37.0,4366.6,751.47,44.0,0.0,0.0,0.0,3096.6,9.1,1
20.0,10018.86,33191.0,27.0,0.0,6.0,0.0,3959.3,8.1,1
47.0,10423.64,22957.97,43.0,0.0,21.0,0.0,2544.0,9.6,1
66.0,1648.27,16716.41,34.0,0.0,,0.0,2136.1,3.3,0
25.0,9694.18,9360.53,42.0,0.0,16.0,0.0,805.6,4.6,0
58.0,7076.77,41897.01,42.0,0.0,20.0,0.0,2271.3,2.6,1
28.0,12366.06,19017.47,43.0,0.0,17.0,0.0,3445.6,2.5,0
54.0,4297.9,27388.1,33.0,0.0,12.0,0.0,320.3,7.8,1
68.0,13716.07,28412.68,11.0,1.0,18.0,0.0,4827.2,7.8,1
28.0,,14765.7,13.0,0.0,7.0,1.0,1611.1,5.1,1
48.0,1074.82,21666.9,,0.0,21.0,0.0,2294.4,5.0,1
46.0,10578.31,24154.74,47.0,0.0,9.0,0.0,1255.7,4.2,1
46.0,5872.93,28883.71,10.0,1.0,8.0,,4195.9,9.3,1
72.0,6973.99,13454.26,30.0,0.0,21.0,0.0,3719.6,3.6,1
44.0,690.83,43828.86,,0.0,16.0,0.0,3688.4,1.4,0
29.0,6629.18,13716.41,8.0,0.0,7.0,0.0,1546.0,2.1,0
70.0,10955.56,46671.77,16.0,1.0,12.0,,1744.9,3.1,0
57.0,7036.39,42480.36,20.0,0.0,23.0,,1828.0,,0
44.0,9250.26,21042.85,3.0,0.0,1.0,0.0,2296.9,4.1,0
21.0,5552.81,20821.1,11.0,0.0,8.0,0.0,2173.0,8.1,0
44.0,6167.34,23220.07,16.0,1.0,18.0,0.0,4250.3,3.1,1
26.0,10818.73,42533.37,16.0,0.0,5.0,0.0,3420.1,3.8,0
26.0,13095.64,9751.81,4.0,0.0,14.0,1.0,3514.4,7.1,1
65.0,2497.93,13485.59,6.0,0.0,7.0,1.0,3479.3,4.8,0
38.0,9262.49,10383.08,45.0,0.0,2.0,0.0,1615.3,6.4,0
72.0,6857.03,43737.99,20.0,0.0,7.0,0.0,2192.8,5.5,0
59.0,,,22.0,1.0,10.0,0.0,391.5,1.2,0
38.0,9416.34,16595.2,20.0,0.0,19.0,0.0,4568.0,7.5,0
52.0,10739.43,40911.92,21.0,0.0,5.0,0.0,4506.2,4.3,0
69.0,1169.74,11816.17,20.0,0.0,7.0,0.0,3286.4,9.2,0
48.0,683.63,36998.33,43.0,0.0,22.0,0.0,4536.8,1.5,1
66.0,4594.67,45704.96,44.0,0.0,12.0,0.0,2691.1,1.2,0
67.0,1117.04,41472.71,9.0,0.0,11.0,0.0,259.8,2.6,0
60.0,11017.52,37872.52,5.0,0.0,19.0,0.0,4654.3,9.7,1
52.0,9928.01,47907.27,38.0,0.0,16.0,0.0,3896.9,7.7,1
24.0,9364.49,45379.58,38.0,0.0,0.0,0.0,3243.9,4.5,0
39.0,9650.6,38058.13,42.0,0.0,17.0,0.0,3086.9,2.6,0
51.0,1022.46,22433.57,47.0,1.0,11.0,0.0,2570.7,6.1,1
60.0,6264.55,9351.12,23.0,0.0,4.0,0.0,3435.0,4.2,1
72.0,7816.36,29083.22,28.0,0.0,19.0,0.0,2210.4,7.1,1
34.0,13679.0,25668.83,10.0,0.0,4.0,0.0,1149.2,1.7,0
48.0,13870.85,10929.86,2.0,0.0,15.0,1.0,4100.8,8.0,1
63.0,7686.93,7953.79,20.0,0.0,1.0,0.0,1318.6,6.2,0
28.0,8593.72,36793.22,19.0,1.0,12.0,0.0,3337.2,4.3,1
50.0,1201.23,33749.96,20.0,0.0,8.0,0.0,290.9,5.5,0
47.0,3844.05,19724.45,4.0,1.0,9.0,0.0,4364.9,5.0,1
63.0,4054.29,22221.14,45.0,0.0,8.0,0.0,4037.9,9.9,0
36.0,8346.29,11535.68,41.0,0.0,12.0,0.0,926.8,9.3,1
53.0,465.78,29672.2,10.0,0.0,11.0,0.0,534.5,5.5,0
63.0,9531.58,,,0.0,23.0,0.0,785.4,4.1,1
50.0,4216.46,24863.38,33.0,0.0,18.0,0.0,2834.1,5.7,0
73.0,8874.75,49721.91,9.0,0.0,14.0,0.0,62.7,4.9,0
49.0,10449.38,8764.5,16.0,,7.0,0.0,2608.5,6.6,1
29.0,11018.85,19696.2,42.0,0.0,13.0,0.0,2845.9,7.5,1
44.0,2478.7,44914.42,18.0,0.0,9.0,0.0,1828.9,5.4,0
45.0,1364.53,35932.32,45.0,0.0,23.0,0.0,1792.7,1.2,1
44.0,12008.14,44491.63,6.0,0.0,8.0,0.0,657.1,5.5,0
44.0,2133.77,37345.02,21.0,0.0,18.0,0.0,4489.6,1.4,0
52.0,7953.45,4381.35,12.0,0.0,13.0,0.0,1568.7,6.6,0
32.0,8900.99,49233.93,24.0,0.0,14.0,0.0,3076.6,7.2,0
29.0,5356.78,21041.22,13.0,0.0,14.0,0.0,,8.1,1
66.0,5595.75,36188.81,49.0,0.0,19.0,0.0,541.1,7.2,0
35.0,12283.73,33151.72,27.0,0.0,,0.0,2982.4,2.4,0
58.0,5827.65,19801.47,16.0,0.0,10.0,0.0,4831.4,6.2,0
25.0,9590.5,44839.27,15.0,0.0,6.0,0.0,87.7,8.2,0
71.0,2723.96,5574.8,47.0,1.0,16.0,0.0,3869.1,4.6,1
72.0,1679.18,21469.58,18.0,0.0,10.0,0.0,3372.7,5.2,0
74.0,1389.22,27634.16,7.0,0.0,1.0,0.0,1871.1,6.7,0
22.0,4751.5,26689.72,12.0,1.0,17.0,0.0,3952.4,5.1,0
64.0,8722.26,38922.69,44.0,1.0,12.0,0.0,3840.3,6.4,1
24.0,12330.39,21760.67,43.0,0.0,6.0,0.0,1697.1,5.5,1
35.0,8391.02,28.92,12.0,1.0,13.0,0.0,1811.2,7.4,1
24.0,1946.37,10357.13,12.0,0.0,20.0,0.0,2491.5,8.6,1
60.0,490.78,41097.47,43.0,0.0,17.0,0.0,2914.6,7.3,0
29.0,12646.51,11074.57,18.0,0.0,1.0,0.0,313.4,8.9,0
61.0,8389.65,2323.05,28.0,0.0,21.0,0.0,3720.0,8.7,1
39.0,13274.29,48570.32,6.0,0.0,18.0,0.0,3890.0,5.1,1
42.0,4049.66,25203.11,42.0,1.0,12.0,0.0,1391.0,3.6,0
59.0,7011.9,28885.83,,,21.0,0.0,2805.6,5.4,1
58.0,12550.11,2353.67,11.0,0.0,2.0,0.0,1883.5,,1
51.0,2519.17,49556.98,14.0,1.0,16.0,0.0,2322.2,6.1,1
64.0,5135.86,5710.12,13.0,0.0,2.0,0.0,4111.0,3.2,0
45.0,10215.35,40297.65,38.0,0.0,6.0,1.0,3034.4,8.9,1
67.0,12267.35,2539.36,16.0,0.0,5.0,0.0,2884.4,8.2,0
19.0,6676.73,27116.61,46.0,0.0,8.0,0.0,3264.6,2.9,1
48.0,1553.64,4291.03,4.0,0.0,6.0,0.0,4599.0,5.6,0
58.0,11351.26,5691.34,22.0,0.0,5.0,0.0,3235.6,5.1,1
70.0,4292.25,5522.58,35.0,1.0,20.0,1.0,1629.6,5.6,1
45.0,4895.39,30029.41,11.0,,7.0,0.0,1280.9,4.7,0
51.0,5450.0,46715.71,48.0,0.0,5.0,0.0,1347.9,2.4,0
21.0,2472.05,5446.64,38.0,1.0,0.0,0.0,4628.0,2.1,1
45.0,13367.05,440.65,10.0,0.0,18.0,0.0,3930.1,1.7,1
67.0,7938.1,17502.34,48.0,0.0,22.0,0.0,4522.4,7.9,1
37.0,12607.31,10114.39,29.0,0.0,16.0,0.0,2457.8,9.5,1
58.0,4388.29,49960.74,26.0,0.0,23.0,0.0,2914.4,2.9,0
74.0,14746.62,29546.95,27.0,0.0,6.0,0.0,2789.0,2.9,0
69.0,12770.85,34057.02,34.0,1.0,14.0,0.0,4202.8,1.5,1
66.0,14666.36,4318.05,1.0,0.0,1.0,0.0,3308.2,7.8,1
74.0,13075.58,13447.89,49.0,0.0,22.0,0.0,12.8,8.0,1
34.0,14225.74,3215.63,37.0,0.0,23.0,0.0,3827.7,7.2,1
74.0,7515.8,13043.73,12.0,0.0,2.0,0.0,4848.8,3.7,0
29.0,7954.65,46617.38,,0.0,13.0,0.0,1130.5,5.7,1
57.0,3329.8,42185.51,22.0,0.0,,0.0,4621.5,6.4,0
35.0,10829.54,1480.49,45.0,0.0,8.0,0.0,2921.0,9.6,1
44.0,1842.58,17348.84,24.0,0.0,11.0,0.0,489.5,1.4,0
66.0,7762.7,26539.25,10.0,0.0,14.0,0.0,2592.4,9.9,1
50.0,5067.55,9172.48,13.0,0.0,23.0,0.0,3858.2,6.1,0
30.0,4810.08,5014.8,15.0,0.0,6.0,0.0,2877.4,5.3,0
67.0,10205.66,26445.42,31.0,0.0,6.0,0.0,4585.4,8.4,1
30.0,6046.44,49403.71,20.0,0.0,11.0,0.0,608.8,2.3,0
48.0,10677.22,29536.42,9.0,0.0,20.0,0.0,966.4,5.9,0
66.0,8338.61,21790.91,40.0,0.0,5.0,0.0,,2.1,0
72.0,13835.76,98.6,37.0,0.0,15.0,0.0,2542.9,5.7,1
69.0,7336.09,3739.78,29.0,0.0,23.0,0.0,455.1,6.3,0
37.0,12537.73,38213.8,23.0,0.0,10.0,0.0,2993.0,9.5,1
54.0,8515.1,12388.64,46.0,0.0,2.0,0.0,742.9,9.6,0
35.0,5625.04,9182.78,35.0,1.0,4.0,0.0,1419.6,8.8,1
25.0,13879.27,18499.76,12.0,0.0,9.0,0.0,1582.8,7.5,1
40.0,6942.57,45905.74,12.0,0.0,1.0,0.0,1663.8,4.1,0
34.0,6092.15,43491.17,41.0,0.0,16.0,0.0,4352.8,8.9,1
63.0,6409.36,10234.53,14.0,0.0,10.0,0.0,4721.1,6.1,1
63.0,13984.33,,42.0,0.0,6.0,0.0,3342.9,7.8,0
29.0,10544.38,14498.86,27.0,1.0,6.0,0.0,4948.0,9.5,1
21.0,2732.56,19083.44,4.0,0.0,22.0,0.0,3540.9,3.3,0
70.0,2850.24,31304.22,12.0,1.0,13.0,0.0,4021.0,7.1,0
38.0,11708.62,19897.31,38.0,0.0,20.0,0.0,2303.2,3.6,0
73.0,14130.38,22933.71,23.0,0.0,22.0,0.0,1187.9,2.4,0
27.0,1219.39,22584.19,11.0,0.0,3.0,0.0,68.3,8.1,1
68.0,,36119.57,15.0,0.0,12.0,0.0,281.0,6.2,0
39.0,11031.9,11585.52,9.0,0.0,15.0,0.0,4311.6,9.0,1
53.0,11387.04,49960.44,49.0,0.0,18.0,0.0,2304.7,7.0,0
45.0,6449.98,26910.27,16.0,0.0,1.0,0.0,2604.0,4.2,0
61.0,2602.63,20826.61,19.0,0.0,5.0,0.0,2485.0,7.5,0
26.0,921.52,26181.2,34.0,1.0,7.0,0.0,2669.1,6.8,1
23.0,5690.66,4658.96,4.0,0.0,13.0,0.0,2012.2,7.3,1
25.0,1086.85,41258.99,45.0,0.0,1.0,0.0,375.2,5.3,1
31.0,8113.29,246.31,25.0,0.0,21.0,0.0,4196.9,9.7,1
55.0,4967.14,15479.06,29.0,0.0,19.0,,3219.4,3.9,1
29.0,14506.66,17876.66,45.0,0.0,4.0,0.0,95.9,7.8,1
69.0,14584.86,6585.32,39.0,0.0,14.0,0.0,1931.3,,1
54.0,12859.39,19054.2,12.0,0.0,13.0,0.0,4921.2,3.1,1
48.0,63.39,30545.16,37.0,0.0,15.0,0.0,3714.8,1.2,0
40.0,7729.04,42334.15,37.0,,14.0,0.0,1460.5,4.2,0
,13252.9,27858.84,41.0,1.0,9.0,1.0,4726.5,7.2,1
54.0,8910.86,11156.21,2.0,0.0,7.0,0.0,1631.3,2.4,0
34.0,8591.33,5708.22,15.0,0.0,9.0,0.0,3636.1,4.3,1
22.0,4246.03,39993.86,10.0,1.0,15.0,0.0,2914.4,8.7,1
63.0,13001.74,4090.47,23.0,1.0,6.0,0.0,3544.0,4.9,1
45.0,4195.06,32961.44,20.0,0.0,5.0,1.0,668.9,7.0,1
50.0,9524.12,24809.23,11.0,0.0,,0.0,3564.5,3.2,0
74.0,6676.66,1463.74,40.0,1.0,14.0,0.0,1637.0,1.7,1
30.0,3436.25,22929.99,44.0,1.0,,0.0,970.4,5.0,0
74.0,5820.61,49611.8,34.0,0.0,5.0,0.0,1789.6,8.9,0
71.0,7268.81,31083.23,32.0,0.0,12.0,1.0,114.4,8.2,1
20.0,10914.73,36931.71,25.0,0.0,23.0,1.0,2147.1,2.8,1
59.0,7899.54,44936.79,22.0,0.0,11.0,0.0,1897.1,8.3,0
34.0,11373.06,18786.87,33.0,0.0,12.0,0.0,3715.4,9.7,1
33.0,9828.79,40832.73,10.0,0.0,6.0,0.0,4013.4,1.3,1
28.0,11051.73,141.0,24.0,0.0,8.0,0.0,3615.0,3.7,1
60.0,,16235.58,49.0,0.0,7.0,0.0,3679.0,6.6,1
39.0,,23104.61,46.0,1.0,17.0,0.0,2910.3,2.7,1
66.0,10557.16,45166.72,32.0,0.0,6.0,0.0,393.8,2.2,0
57.0,3999.41,4941.05,33.0,0.0,12.0,0.0,1402.9,9.4,1
44.0,10362.14,17122.82,10.0,0.0,15.0,0.0,1424.7,3.2,0
74.0,3611.88,20697.83,,1.0,20.0,1.0,820.4,3.5,1
42.0,9932.65,26077.95,,1.0,22.0,1.0,2661.4,,1
70.0,7048.82,30876.69,37.0,0.0,6.0,0.0,3892.2,3.1,0
48.0,3109.76,38505.79,4.0,0.0,5.0,0.0,1252.7,2.9,0
52.0,9153.96,34099.77,2.0,0.0,21.0,0.0,2732.0,4.1,1
56.0,1208.15,36924.5,35.0,1.0,2.0,0.0,4286.1,3.3,1
42.0,8055.84,9457.91,6.0,0.0,13.0,0.0,4043.5,5.8,1
71.0,2458.84,11619.2,47.0,0.0,16.0,0.0,3436.9,8.6,1
28.0,13613.98,25507.97,45.0,0.0,2.0,,1672.8,3.0,1
66.0,14543.59,42.62,20.0,1.0,5.0,0.0,291.9,8.2,0
40.0,7689.1,37572.31,1.0,0.0,20.0,0.0,3825.0,7.1,0
33.0,7189.96,18800.62,28.0,0.0,2.0,0.0,4425.0,4.1,0
47.0,6030.96,22968.39,11.0,0.0,9.0,0.0,2376.1,4.8,0
36.0,1216.69,25759.83,29.0,0.0,18.0,0.0,2468.5,4.6,0
51.0,2249.02,42931.0,5.0,0.0,9.0,0.0,987.3,2.5,0
44.0,8155.66,242.98,13.0,0.0,0.0,0.0,3797.8,4.8,0
59.0,9434.81,11642.63,27.0,0.0,9.0,0.0,4499.3,6.4,1
18.0,4970.41,5488.12,20.0,0.0,17.0,0.0,416.4,8.5,0
69.0,12107.41,13032.81,43.0,0.0,22.0,0.0,4125.4,3.6,1
71.0,4971.54,36986.26,17.0,0.0,12.0,1.0,3281.9,8.1,1
25.0,13997.89,16468.14,27.0,0.0,3.0,0.0,3851.2,2.4,0
66.0,4261.85,8757.51,46.0,0.0,3.0,0.0,2682.4,7.8,0
28.0,3560.07,25944.06,22.0,0.0,1.0,0.0,2888.8,5.7,1
25.0,13171.0,38026.4,25.0,0.0,10.0,0.0,4012.5,1.0,1
39.0,670.07,13975.66,26.0,0.0,10.0,0.0,998.7,4.9,0
69.0,6362.06,5106.96,32.0,0.0,19.0,0.0,77.2,9.5,1
65.0,5298.17,5436.03,22.0,0.0,22.0,0.0,4178.1,8.6,1
22.0,9197.46,26942.81,42.0,0.0,19.0,0.0,2476.3,8.3,0
68.0,12700.62,31604.62,,1.0,13.0,0.0,2733.2,9.9,1
74.0,588.39,35956.37,47.0,0.0,19.0,0.0,1759.9,4.4,0
38.0,6346.45,48730.44,6.0,0.0,1.0,1.0,4892.1,,1
44.0_err,14811.95,20199.53,29.0,1.0,15.0,0.0,4892.9,6.5,1
73.0,9680.65,48838.52,12.0,0.0,7.0,0.0,226.3,2.3,0
40.0,5344.32,10831.28,13.0,0.0,9.0,,1681.7,5.2,0
71.0,7661.22,5082.28,46.0,0.0,12.0,0.0,811.8,7.8,0
41.0,3802.38,2801.62,,0.0,13.0,0.0,2824.3,3.8,1
29.0,8459.8,24337.66,34.0,0.0,0.0,0.0,2037.0,4.5,1
66.0,2342.35,5199.71,6.0,0.0,2.0,0.0,1612.8,9.8,0
42.0,10194.52,29686.26,19.0,0.0,20.0,0.0,4151.8,1.4,0
62.0,2155.55,41722.53,33.0,0.0,6.0,0.0,2153.6,6.7,0
41.0,177.67,22909.84,44.0,0.0,18.0,0.0,3727.5,3.6,1
69.0,12875.21,48677.38,45.0,1.0,2.0,0.0,1109.9,6.4,1
61.0,7457.19,24342.19,9.0,0.0,18.0,0.0,2886.2,3.8,0
51.0,3659.41,21330.53,34.0,1.0,,0.0,4786.0,3.3,1
51.0,14374.43,15140.7,27.0,0.0,21.0,0.0,2529.5,4.1,1
42.0,11904.99,7723.52,16.0,1.0,4.0,0.0,2674.4,7.7,1
28.0,83.57,442.88,11.0,0.0,16.0,0.0,467.7,4.6,0
56.0,13886.8,36231.34,35.0,0.0,14.0,0.0,2168.8,9.0,1
18.0,12255.01,6002.55,20.0,0.0,13.0,0.0,612.0,6.6,0
63.0,379.77,9798.98,19.0,0.0,3.0,0.0,1450.7,6.2,0
22.0,7760.59,15881.47,12.0,0.0,7.0,0.0,3294.3,7.2,1
45.0,6207.79,18447.62,18.0,0.0,18.0,0.0,4896.2,6.0,1
49.0,9096.43,20883.01,43.0,1.0,0.0,0.0,162.1,5.0,0
69.0,9339.15,24905.05,9.0,0.0,1.0,0.0,3311.9,9.3,0
48.0,9385.77,19401.27,42.0,0.0,20.0,0.0,4397.2,9.5,1
23.0,4025.69,4339.17,35.0,,19.0,1.0,2638.8,9.6,1
62.0,5859.39,12955.64,45.0,0.0,18.0,0.0,488.0,1.4,0
19.0,11334.59,,9.0,0.0,3.0,0.0,1871.2,8.1,1
45.0,5431.82,25432.66,4.0,0.0,4.0,0.0,3009.2,2.8,0
69.0,10511.06,6714.66,19.0,0.0,,0.0,3057.5,8.3,0
20.0,6942.2,,48.0,0.0,18.0,0.0,4774.6,7.9,1
43.0,13865.44,32862.35,41.0,0.0,0.0,0.0,632.2,3.2,1
36.0,2100.87,25411.37,15.0,0.0,1.0,0.0,3780.2,1.8,0
18.0,8552.27,31791.93,28.0,0.0,13.0,0.0,195.2,9.4,0
34.0,9138.39,15890.22,35.0,0.0,18.0,0.0,2844.1,,0
66.0,,33141.42,32.0,0.0,8.0,0.0,4884.0,3.0,0
18.0,7277.23,22023.36,35.0,0.0,8.0,0.0,1909.8,3.5,0
63.0,3879.74,4951.26,19.0,0.0,17.0,0.0,837.0,7.6,0
69.0,7250.62,47571.78,29.0,0.0,10.0,0.0,2200.6,4.0,0
43.0,7849.48,30523.84,9.0,0.0,20.0,0.0,2846.3,6.1,0
52.0,13553.16,1173.11,39.0,0.0,1.0,0.0,4340.8,8.6,1
32.0,14323.75,40051.59,13.0,0.0,3.0,0.0,1030.9,7.3,0
48.0,6183.35,6231.81,18.0,0.0,8.0,0.0,819.8,3.4,0
19.0,7775.85,36580.05,7.0,0.0,4.0,0.0,372.7,9.6,0
54.0,8385.71,27746.24,44.0,0.0,5.0,0.0,3939.5,8.8,1
49.0,3851.59,46217.16,49.0,0.0,16.0,1.0,2993.9,4.2,1
63.0,3524.06,27160.04,40.0,1.0,4.0,0.0,2169.0,2.2,0
51.0,14693.53,,25.0,0.0,5.0,0.0,1344.9,4.7,1
51.0,6791.21,,23.0,,9.0,0.0,3704.0,3.4,0
48.0,13569.38,13554.25,36.0,0.0,23.0,0.0,2728.2,1.0,0
48.0,13444.16,,6.0,1.0,,0.0,1501.6,7.8,0
20.0,2302.08,39235.68,15.0,0.0,6.0,0.0,2846.3,1.0,0
30.0,116.16,10635.31,41.0,0.0,21.0,0.0,3818.2,1.3,1
29.0,5419.53,37950.17,45.0,0.0,10.0,,3439.1,8.2,0
56.0,8314.3,2504.71,39.0,0.0,5.0,0.0,3489.5,4.3,0
58.0,14389.47,14744.46,23.0,0.0,17.0,0.0,1774.8,2.2,1
33.0,3669.44,31525.02,40.0,0.0,13.0,0.0,2671.3,4.7,1
63.0,2970.52,48066.23,4.0,0.0,6.0,0.0,4195.5,2.8,0
,14234.83,45935.61,7.0,0.0,22.0,0.0,703.0,4.6,0
46.0,3809.81,26809.58,24.0,0.0,9.0,0.0,4764.4,9.6,0
45.0,7046.8,27509.4,42.0,0.0,19.0,0.0,4217.8,,1
72.0,2784.42,17220.69,19.0,0.0,5.0,0.0,391.3,4.3,0
24.0,4072.62,37478.23,12.0,,15.0,,4309.8,5.4,1
29.0,1114.41,46362.75,4.0,0.0,0.0,1.0,190.0,,0
,13974.62,18996.67,1.0,0.0,7.0,0.0,3777.9,4.9,0
53.0,1469.29,39594.42,33.0,0.0,14.0,0.0,4263.9,2.3,0
48.0,6131.76,34937.09,19.0,0.0,11.0,0.0,317.4,6.7,0
44.0,10065.08,18837.2,6.0,0.0,9.0,0.0,671.7,5.7,0
40.0,13188.29,12101.14,40.0,0.0,9.0,0.0,2872.0,2.3,0
51.0,8785.42,15740.68,29.0,0.0,21.0,0.0,3630.7,1.3,1
48.0,10980.5,4706.86,29.0,1.0,6.0,0.0,3094.9,,1
65.0,2923.67,36463.03,24.0,1.0,5.0,1.0,1676.7,4.4,1
64.0,8634.8,4096.82,,0.0,1.0,0.0,4022.8,3.4,0
55.0,5072.94,40049.82,38.0,0.0,23.0,0.0,2531.9,9.1,1
68.0,5479.4,21683.95,19.0,1.0,20.0,0.0,3712.6,6.6,1
29.0,12066.88,13873.18,41.0,0.0,11.0,0.0,84.5,2.3,0
72.0,645.83,43517.08,36.0,0.0,19.0,0.0,4583.0,6.8,1
72.0,9983.75,36203.28,25.0,1.0,20.0,0.0,3762.7,1.0,1
30.0,8995.53,39123.14,41.0,0.0,20.0,0.0,3209.9,,0
32.0,1922.1,48770.95,16.0,0.0,14.0,0.0,2530.9,2.5,1
46.0,6935.67,38339.28,16.0,0.0,2.0,1.0,4092.1,6.0,1
25.0,1391.36,37250.68,27.0,0.0,1.0,0.0,578.7,8.7,0
44.0,8434.42,21933.72,16.0,0.0,2.0,0.0,4026.7,5.2,0
60.0,2274.31,2197.75,1.0,0.0,14.0,0.0,1650.8,3.3,0
64.0,9019.6,17712.12,38.0,0.0,0.0,0.0,2407.3,6.2,0
63.0,10983.94,44032.59,40.0,1.0,11.0,0.0,,2.4,0
22.0,8401.13,21509.56,31.0,0.0,20.0,0.0,1677.0,1.6,0
56.0,10647.11,30150.51,22.0,0.0,14.0,1.0,3472.0,8.6,1
21.0,13537.95,37563.14,18.0,0.0,15.0,0.0,2603.0,6.5,0
31.0,6330.37,27346.62,15.0,0.0,0.0,1.0,4982.1,3.0,1
24.0,1204.21,11115.15,4.0,1.0,14.0,0.0,3866.2,4.1,1
45.0,14093.09,25698.54,40.0,0.0,18.0,0.0,851.3,8.2,1
24.0,3391.83,29010.7,35.0,0.0,20.0,0.0,3909.7,1.9,0
34.0,5371.5,39116.02,13.0,0.0,15.0,0.0,1590.3,6.7,0
53.0,14232.5,3336.04,37.0,0.0,7.0,0.0,2820.3,8.9,1
68.0,13858.49,19012.23,,0.0,2.0,0.0,4026.0,4.4,0
41.0,1461.02,30448.53,47.0,0.0,18.0,0.0,2514.7,5.4,0
55.0,7908.89,29170.37,26.0,0.0,14.0,0.0,427.3,6.4,0
61.0,8941.11,31649.08,32.0,1.0,0.0,0.0,3898.0,5.9,1
40.0,3050.53,44042.61,6.0,0.0,23.0,0.0,4398.3,1.9,0
28.0,8876.11,44528.11,41.0,0.0,6.0,0.0,2502.7,3.5,0
35.0,9605.39,20139.93,45.0,0.0,19.0,0.0,493.8,2.0,0
62.0,4457.84,15098.0,26.0,0.0,7.0,0.0,2153.2,4.3,0
21.0,12699.98,35975.18,23.0,0.0,14.0,0.0,3380.8,2.3,1
67.0,739.59,39555.01,16.0,0.0,15.0,0.0,3259.2,6.1,0
51.0,8741.11,42254.2,33.0,0.0,9.0,0.0,550.6,1.9,0
29.0,9200.76,9359.63,47.0,0.0,15.0,0.0,3956.3,6.6,1
41.0,14414.26,6975.91,1.0,0.0,14.0,0.0,1415.3,7.3,0
20.0,11981.16,13082.37,3.0,1.0,12.0,0.0,2631.1,4.0,1
